.000000,.000000,23.90345,
5.000000,.000000,23.73289,
10.00000,.000000,23.36683,
15.00000,.000000,22.83187,
20.00000,.000000,22.04048,
25.00000,.000000,21.23981,
30.00000,.000000,20.58638,
35.00000,.000000,20.11566,
40.00000,.000000,19.66080,
45.00000,.000000,19.24121,
50.00000,.000000,18.86031,
55.00000,.000000,18.52323,
60.00000,.000000,18.05993,
65.00000,.000000,17.47731,
70.00000,.000000,17.20323,
75.00000,.000000,17.07631,
80.00000,.000000,17.00637,
85.00000,.000000,16.98587,
90.00000,.000000,17.04414,
95.00000,.000000,17.26883,
100.0000,.000000,17.66629,
.000000,5.000000,22.78100,
5.000000,5.000000,22.54339,
10.00000,5.000000,22.28984,
15.00000,5.000000,21.74618,
20.00000,5.000000,21.18682,
25.00000,5.000000,20.32467,
30.00000,5.000000,19.53943,
35.00000,5.000000,18.99961,
40.00000,5.000000,18.54176,
45.00000,5.000000,18.11147,
50.00000,5.000000,17.72159,
55.00000,5.000000,17.37109,
60.00000,5.000000,17.02634,
65.00000,5.000000,16.38171,
70.00000,5.000000,16.00897,
75.00000,5.000000,15.86693,
80.00000,5.000000,15.79716,
85.00000,5.000000,15.78127,
90.00000,5.000000,15.85256,
95.00000,5.000000,16.14967,
100.0000,5.000000,16.45648,
.000000,10.00000,21.78794,
5.000000,10.00000,21.43467,
10.00000,10.00000,21.20633,
15.00000,10.00000,20.68446,
20.00000,10.00000,20.14190,
25.00000,10.00000,19.48332,
30.00000,10.00000,18.61706,
35.00000,10.00000,17.98396,
40.00000,10.00000,17.51944,
45.00000,10.00000,17.08289,
50.00000,10.00000,16.68592,
55.00000,10.00000,16.32346,
60.00000,10.00000,15.98751,
65.00000,10.00000,15.50650,
70.00000,10.00000,15.05615,
75.00000,10.00000,14.89595,
80.00000,10.00000,14.81492,
85.00000,10.00000,14.79773,
90.00000,10.00000,14.88476,
95.00000,10.00000,15.15686,
100.0000,10.00000,15.33182,
.000000,15.00000,20.87448,
5.000000,15.00000,20.39069,
10.00000,15.00000,20.06673,
15.00000,15.00000,19.58245,
20.00000,15.00000,19.02680,
25.00000,15.00000,18.45171,
30.00000,15.00000,17.72674,
35.00000,15.00000,17.07218,
40.00000,15.00000,16.60039,
45.00000,15.00000,16.15322,
50.00000,15.00000,15.74272,
55.00000,15.00000,15.36740,
60.00000,15.00000,15.02039,
65.00000,15.00000,14.64995,
70.00000,15.00000,14.24734,
75.00000,15.00000,14.06991,
80.00000,15.00000,13.97396,
85.00000,15.00000,13.94319,
90.00000,15.00000,14.01788,
95.00000,15.00000,14.17136,
100.0000,15.00000,14.31591,
.000000,20.00000,20.05307,
5.000000,20.00000,19.47661,
10.00000,20.00000,18.98937,
15.00000,20.00000,18.45467,
