10.41915,10.57197,10.73830,10.92240,11.12094,11.29203,11.38965,11.49345,11.59731,11.70239,
11.81289,11.92951,12.05647,12.19806,12.34758,12.40772,12.44640,12.54412,12.68138,12.85741,
13.05699,13.29217,13.54466,13.80486,14.09599,14.39503,14.68081,14.96824,15.24982,15.54166,
15.87876,
14.34028,14.17608,13.91716,13.61465,13.29886,12.98333,12.67536,12.37184,12.08691,11.81680,
11.57702,11.36996,11.20171,10.98323,10.74636,10.55442,10.42983,10.37908,10.41915,10.51019,
10.62966,10.77582,10.94006,11.04828,11.11199,11.18369,11.25891,11.33656,11.41402,11.49526,
11.58533,11.68693,11.79563,11.91221,12.03715,12.05484,12.07495,12.16188,12.29509,12.46297,
12.65085,12.87735,13.12139,13.37880,13.62786,13.86983,14.12491,14.39436,14.66344,14.95513,
15.29223,
14.78893,14.62377,14.35617,14.04917,13.72473,13.39983,13.08816,12.78464,12.49359,12.22299,
11.98321,11.77510,11.59677,11.32236,11.06747,10.87483,10.75024,10.69949,10.73830,10.82330,
10.94006,10.99806,11.01586,11.04999,11.09062,11.13345,11.18163,11.23201,11.28891,11.35327,
11.42372,11.50086,11.58490,11.67648,11.76266,11.74391,11.75331,11.83233,11.95297,12.11276,
12.29198,12.49261,12.67457,12.88591,13.09913,13.31951,13.56344,13.83211,14.10118,14.39288,
14.72998,
15.29116,15.12600,14.84683,14.53573,14.20615,13.88070,13.56904,13.26501,12.97293,12.70234,
12.46255,12.25389,11.98560,11.70534,11.45045,11.25780,11.13321,11.08247,11.12094,11.14714,
11.11199,11.09492,11.09062,11.09552,11.10645,11.12055,11.14858,11.18258,11.21603,11.25534,
11.29946,11.35019,11.41435,11.49077,11.50715,11.46183,11.46649,11.53494,11.64555,11.74492,
11.86708,12.01930,12.16847,12.34347,12.54848,12.76887,13.01280,13.28146,13.55054,13.84224,
14.17934,
15.82180,15.65664,15.37675,15.06379,14.73236,14.40691,14.09249,13.78407,13.49087,13.22027,
12.97776,12.71637,12.40873,12.12648,11.87055,11.67690,11.55186,11.48769,11.38965,11.31743,
11.25891,11.21422,11.18163,11.15921,11.14858,11.14792,11.15181,11.15799,11.16434,11.17796,
11.20163,11.23580,11.27524,11.32353,11.26756,11.20093,11.18191,11.18640,11.22902,11.28553,
11.37368,11.48452,11.62293,11.79595,12.00097,12.22024,12.45733,12.70847,12.96373,13.25534,
13.59244,
16.37739,16.21192,15.92290,15.60630,15.27454,14.94487,14.62304,14.31463,14.02143,13.74400,
13.47571,13.16264,12.84214,12.55650,12.26668,12.02907,11.85098,11.71345,11.59731,11.49923,
11.41402,11.34269,11.28891,11.24977,11.21603,11.18831,11.16434,11.14168,11.12933,11.12824,
11.13048,11.13653,11.14611,11.05698,10.88439,10.78360,10.74513,10.71849,10.71092,10.73751,
10.79869,10.89992,11.03833,11.21021,11.40370,11.61006,11.82912,12.06071,12.30869,12.59977,
12.93687,
16.92752,16.76048,16.46200,16.14375,15.80374,15.47232,15.15049,14.84207,14.54189,14.25243,
13.91905,13.53806,13.18308,12.85211,12.54362,12.29659,12.11044,11.95186,11.81289,11.69085,
11.58533,11.49827,11.42372,11.35836,11.29946,11.24537,11.20163,11.16293,11.13048,11.09941,
11.07161,11.04557,10.77745,10.55003,10.36944,10.25570,10.17197,10.11094,10.08483,10.10415,
10.16532,10.26550,10.39225,10.54519,10.71653,10.90551,11.11228,11.33670,11.58468,11.87576,
12.21285,
17.48216,17.31286,17.00918,16.68435,16.34348,16.01206,15.69023,15.37740,15.06106,14.65881,
14.24990,13.86759,13.51072,13.16646,12.84886,12.59190,12.39253,12.21389,12.05647,11.92055,
11.79562,11.68391,11.58490,11.49320,11.41435,11.34348,11.27524,11.20920,11.14611,11.04864,
10.77745,10.46340,10.19325,9.962801,9.779803,9.658971,9.565188,9.496911,9.470804,9.490117,
9.551291,9.645474,9.764226,9.911651,10.07657,10.25922,10.46423,10.68865,10.93663,11.22771,
11.56480,
18.05930,17.88860,17.57584,17.25031,16.90944,16.57802,16.25300,15.88243,15.45402,15.02881,
14.61854,14.23623,13.87051,13.51133,13.18512,12.92343,12.71054,12.52099,12.34758,12.18676,
12.03715,11.89575,11.76266,11.63402,11.50715,11.38415,11.26756,11.10193,10.88438,10.65224,
10.36944,10.05200,9.779802,9.547596,9.362844,9.236390,9.135718,9.066199,9.040092,9.059405,
9.118888,9.206699,9.317124,9.456244,9.608171,9.782833,9.987844,10.21227,10.46025,10.75132,
11.08842,
18.64854,18.46930,18.14855,17.82302,17.45618,17.01732,16.57595,16.13327,15.69542,15.26966,
14.85939,14.47071,14.08642,13.71462,13.37929,13.11173,12.87384,12.65068,12.44640,12.25441,
12.07495,11.90840,11.75331,11.60504,11.46649,11.33140,11.18191,10.96701,10.74513,10.47760,
10.17197,9.841436,9.565188,9.324818,9.135717,8.994172,8.888722,8.819203,8.791263,8.794362,
8.826173,8.884238,8.972154,9.091711,9.230528,9.405190,9.610200,9.834623,10.08216,10.37234,
10.70943,
19.02913,18.84930,18.52855,18.18953,17.75526,17.31531,16.86860,16.42420,15.98635,15.55897,
15.14870,14.75119,14.35944,13.97851,13.64284,13.37143,13.12536,12.89696,12.68138,12.48178,
12.29510,12.11812,11.95297,11.79779,11.64555,11.44939,11.22902,10.98325,10.71093,10.41120,
10.08483,9.748969,9.470804,9.229194,9.040093,8.898548,8.791264,8.707900,8.656781,8.632048,
8.637929,8.671716,8.745996,8.862843,9.001659,9.173483,9.368847,9.574057,9.821204,10.10215,
10.43925,
19.53503,19.35494,19.03419,18.60836,18.16761,17.72079,17.27160,16.82720,16.38867,15.95954,
15.54927,15.14583,14.74940,14.36570,14.03003,13.75805,13.51088,13.27837,13.05699,12.84970,
12.65085,12.46647,12.29198,12.09373,11.86708,11.63097,11.37368,11.09406,10.79869,10.49169,
10.16532,9.829457,9.551292,9.308135,9.118889,8.961891,8.826173,8.718075,8.637929,8.583422,
8.570080,8.600680,8.674961,8.789852,8.912121,9.061637,9.236923,9.425042,9.666840,9.940418,
10.27667,
20.11109,19.93100,19.57054,19.14072,18.69795,18.24878,17.79947,17.35507,16.91652,16.48662,
16.07528,15.66809,15.27081,14.88645,14.55078,14.27572,14.01902,13.77579,13.54466,13.32708,
13.12139,12.91490,12.67458,12.43319,12.16847,11.89691,11.62293,11.33370,11.03833,10.73032,
10.39225,10.04906,9.764227,9.512757,9.317123,9.130258,8.972154,8.848161,8.745996,8.688303,
8.674961,8.702156,8.757882,8.837481,8.936228,9.061323,9.213117,9.397480,9.632960,9.901915,
10.23685,
20.73734,20.55724,20.16780,19.73311,19.28458,18.83329,18.38399,17.93914,17.49864,17.06869,
16.65661,16.24794,15.84695,15.45980,15.12412,14.84423,14.58018,14.33113,14.09599,13.87707,
13.62786,13.37126,13.09913,12.82096,12.54848,12.27495,12.00097,11.70937,11.40370,11.06981,
10.71653,10.36886,10.07657,9.821408,9.608171,9.401198,9.230529,9.103822,9.001658,8.940829,
8.912121,8.909149,8.936229,8.987816,9.069123,9.181610,9.328828,9.513191,9.748672,10.01763,
10.35256,
21.39821,21.21686,20.79252,20.35119,19.90147,19.45019,19.00089,18.55604,18.11469,17.68474,
17.27077,16.85877,16.45618,16.06816,15.73248,15.45003,15.18363,14.93147,14.68081,14.40379,
14.12490,13.84301,13.56344,13.28527,13.01280,12.73927,12.45733,12.15282,11.82912,11.47858,
11.11228,10.76149,10.46423,10.20907,9.987843,9.780870,9.610201,9.483494,9.368847,9.288542,
9.236921,9.209970,9.213117,9.251253,9.328828,9.440074,9.583681,9.767440,9.996701,10.26137,
10.58829,
22.07905,21.87317,21.44881,21.00717,20.55709,20.10580,19.65650,19.21158,18.76966,18.33970,
17.92530,17.51142,17.10688,16.71820,16.38252,16.09771,15.82832,15.54362,15.24981,14.95394,
14.66344,14.38076,14.10118,13.82301,13.55054,13.26749,12.96372,12.64866,12.30869,11.95163,
11.58468,11.23389,10.93663,10.68147,10.46025,10.25327,10.08216,9.943957,9.821202,9.728953,
9.666841,9.633451,9.632960,9.671099,9.748672,9.859737,9.996699,10.17923,10.40636,10.66891,
10.98945,
22.77017,22.54817,22.12298,21.68134,21.23020,20.77891,20.32961,19.88409,19.44157,19.01163,
18.59637,18.18094,17.77486,17.38572,17.05004,16.76297,16.47420,16.17529,15.87876,15.58274,
15.29223,15.00956,14.72998,14.45181,14.17934,13.89621,13.59244,13.27737,12.93687,12.57980,
12.21285,11.86206,11.56480,11.30964,11.08842,10.88145,10.70943,10.56665,10.43925,10.34291,
10.27668,10.23803,10.23685,10.27499,10.35256,10.46121,10.58829,10.76797,10.98945,11.24323,
11.55410,
17.82469,17.81763,17.80252,17.79185,17.83576,17.92763,18.06102,18.22694,18.27300,18.26679,
18.24260,18.24301,18.27330,18.32477,18.36934,18.28592,18.18830,18.14093,18.18200,18.28488,
18.42859,18.60424,18.78457,18.96991,19.15367,19.32907,19.49272,19.64852,19.79699,19.94199,
20.08955,20.24144,20.39624,20.55277,20.70418,20.72052,20.73075,20.81117,20.92854,21.07431,
21.24827,21.46074,21.69370,21.93621,22.20054,22.45814,22.72353,23.00406,23.27413,23.56574,
23.90284,
17.80252,17.78135,17.74330,17.72537,17.76927,17.86025,17.99047,18.12907,18.14692,18.12646,
18.10114,18.10094,18.13055,18.18049,18.22336,18.13119,18.03321,17.98462,18.02533,18.12795,
18.27156,18.44620,18.62357,18.80654,18.98666,19.16063,19.32384,19.47964,19.62811,19.77312,
19.91994,20.07092,20.22448,20.37859,20.52758,20.54229,20.55243,20.63284,20.75022,20.89598,
21.06994,21.28242,21.51538,21.75789,22.02218,22.27875,22.54397,22.82398,23.09369,23.38530,
23.72240,
17.83576,17.81053,17.76927,17.75114,17.79505,17.88603,18.01624,18.15485,18.17270,18.15130,
18.12451,18.12428,18.15252,18.20082,18.23801,18.12221,18.02137,17.97143,18.01169,18.11347,
18.25612,18.42598,18.60022,18.78032,18.95865,19.13181,19.29439,19.45019,19.59865,19.74366,
19.89035,20.04012,20.18853,20.32425,20.44812,20.42664,20.43437,20.50468,20.61321,20.75240,
20.92201,21.13083,21.35096,21.58463,21.84128,22.08554,22.34329,22.61376,22.87551,23.16713,
23.50423,
18.06102,18.03490,17.99047,17.97234,18.01624,18.10723,18.23588,18.34480,18.34394,18.27057,
18.21190,18.18944,18.18784,18.18543,18.14297,17.96665,17.84794,17.79720,17.83723,17.93498,
18.07307,18.22784,18.39184,18.56269,18.73180,18.88398,19.02346,19.15693,19.28689,19.41269,
19.53864,19.66103,19.78303,19.90596,20.01042,19.96917,19.97141,20.03353,20.13679,20.27214,
20.43821,20.64458,20.85635,21.08650,21.33550,21.57345,21.82463,22.08398,22.34230,22.63391,
22.97101,
18.27300,18.20293,18.14692,18.12879,18.17270,18.25358,18.34394,18.28894,18.18023,18.08710,
18.01624,17.97252,17.94872,17.91280,17.81416,17.63711,17.51840,17.46765,17.50768,17.60543,
17.74352,17.89782,18.05735,18.22111,18.37878,18.52136,18.65514,18.78529,18.91030,19.02859,
19.14230,19.25370,19.36445,19.47708,19.54600,19.49800,19.49883,19.55912,19.66212,19.79617,
19.96089,20.16410,20.37239,20.59958,20.83503,21.06193,21.30506,21.55765,21.81217,22.10378,
22.44088,
18.24260,18.15943,18.10114,18.08274,18.12451,18.19061,18.21190,18.13192,18.01624,17.91365,
17.83278,17.77647,17.73797,17.67835,17.55968,17.38950,17.27018,17.21943,17.25950,17.35722,
17.49204,17.64262,17.79824,17.95576,18.10032,18.22878,18.35333,18.47268,18.57889,18.67853,
18.77732,18.87558,18.97633,19.07736,19.11598,19.03382,19.02690,19.07639,19.16485,19.27963,
19.43008,19.60790,19.78612,19.98192,20.19235,20.40686,20.63391,20.86957,21.11672,21.40564,
21.74274,
18.27330,18.18949,18.13055,18.11283,18.15252,18.21120,18.18784,18.07897,17.94872,17.83134,
17.73797,17.66346,17.60530,17.54066,17.40642,17.22625,17.10166,17.05091,17.09099,17.18836,
17.31186,17.44861,17.58234,17.71210,17.82818,17.92994,18.01216,18.08955,18.16293,18.23293,
18.30098,18.36938,18.43509,18.50313,18.43866,18.35380,18.34671,18.39449,18.48033,18.59365,
18.73947,18.91266,19.08490,19.27699,19.48341,19.69518,19.91961,20.14836,20.39551,20.68441,
21.02151,
18.36934,18.28390,18.22336,18.20533,18.23801,18.26925,18.13586,17.96350,17.80705,17.66766,
17.55968,17.48170,17.40643,17.31960,17.07907,16.88643,16.76184,16.71109,16.75111,16.83433,
16.93145,17.03389,17.13146,17.22030,17.30657,17.38947,17.47023,17.54519,17.61700,17.68350,
17.74786,17.81308,17.87735,17.94039,17.85777,17.77201,17.76314,17.80899,17.89333,18.00510,
18.14725,18.31533,18.48333,18.67186,18.87475,19.08305,19.30325,19.52945,19.77660,20.06510,
20.40219,
18.18830,18.09729,18.03321,18.01380,18.02106,17.99531,17.84710,17.67401,17.51756,17.37817,
17.26952,17.18970,17.10166,17.00275,16.76184,16.56920,16.44460,16.39386,16.43388,16.51710,
16.61421,16.71665,16.81413,16.90213,16.98748,17.06956,17.14933,17.22228,17.29144,17.35551,
17.41788,17.48019,17.53921,17.59715,17.49218,17.40383,17.39328,17.43633,17.51720,17.62579,
17.76142,17.92494,18.08756,18.27192,18.46876,18.67373,18.89046,19.11145,19.35860,19.64594,
19.98304,
18.18200,18.08993,18.02533,18.00560,18.01169,17.98545,17.83723,17.66414,17.50769,17.36831,
17.25950,17.17909,17.09099,16.99208,16.75099,16.55835,16.43376,16.38301,16.42301,16.50549,
16.60227,16.70378,16.79376,16.87558,16.95411,17.02935,17.09814,17.16479,17.22353,17.27356,
17.32155,17.37020,17.41451,17.43159,17.30495,17.20999,17.19689,17.23559,17.31198,17.41013,
17.53645,17.68769,17.84019,18.01336,18.20052,18.39912,18.61131,18.82444,19.07159,19.35420,
19.69129,
18.42859,18.33642,18.27156,18.25175,18.25612,18.22430,18.07307,17.89997,17.74353,17.60305,
17.49204,17.40845,17.31186,17.18204,16.93145,16.73881,16.61422,16.56347,16.60228,16.67533,
16.75717,16.83983,16.89678,16.95432,17.01084,17.06555,17.11485,17.16001,17.19782,17.23415,
17.26937,17.30131,17.32913,17.29548,17.15934,17.06112,17.04572,17.07776,17.14980,17.23446,
17.34798,17.48281,17.62782,17.79362,17.97314,18.16346,18.36439,18.56932,18.81614,19.09671,
19.43381,
18.78457,18.69039,18.62357,18.60069,18.60022,18.54749,18.39184,18.21823,18.05735,17.91261,
17.79824,17.70367,17.58234,17.38664,17.13146,16.93881,16.81412,16.76323,16.79376,16.84480,
16.89677,16.93410,16.97503,17.01938,17.06192,17.10004,17.13690,17.16906,17.19448,17.21664,
17.23761,17.25723,17.27091,17.17862,17.03265,16.93184,16.91381,16.94050,17.00386,17.07529,
17.17845,17.30258,17.43965,17.59565,17.76497,17.94379,18.13842,18.33797,18.58430,18.86232,
19.19938,
19.15367,19.05571,18.98666,18.96059,18.95865,18.89241,18.73180,18.54931,18.37877,18.22746,
18.10032,17.97033,17.82818,17.56266,17.30657,17.11267,16.98748,16.93503,16.95411,16.98717,
17.01084,17.03598,17.06192,17.09258,17.11970,17.14541,17.16917,17.18635,17.19585,17.20752,
17.21514,17.21836,17.21518,17.07191,16.91275,16.81197,16.79124,16.81246,16.86067,16.92426,
17.01904,17.12763,17.25399,17.40140,17.56126,17.72810,17.91520,18.10997,18.35473,18.63033,
18.96690,
19.49272,19.39365,19.32384,19.29665,19.29439,19.21758,19.02346,18.83764,18.65514,18.49718,
18.35333,18.19887,18.01216,17.72869,17.47023,17.27558,17.14932,17.09333,17.09815,17.11043,
17.11485,17.12381,17.13690,17.15420,17.16917,17.18096,17.18842,17.19437,17.19115,17.19001,
17.18047,17.16759,17.14068,16.95152,16.78431,16.68351,16.65940,16.67330,16.70753,16.76357,
16.84394,16.94162,17.05708,17.19742,17.34332,17.49902,17.67978,17.86870,18.11058,18.38355,
18.71929,
19.79699,19.69791,19.62811,19.60091,19.59865,19.49003,19.28689,19.09627,18.91030,18.74131,
18.57889,18.40374,18.16293,17.87741,17.61700,17.42020,17.29144,17.23070,17.22353,17.20784,
17.19782,17.19293,17.19448,17.19637,17.19585,17.19460,17.19115,17.18204,17.16597,17.15035,
17.12888,17.10030,17.01419,16.81360,16.64176,16.54097,16.51437,16.51756,16.53833,16.58354,
16.65110,16.73576,16.83875,16.96926,17.09489,17.24352,17.41312,17.59887,17.83793,18.10780,
18.44274,
20.08955,19.99047,19.91995,19.89261,19.89035,19.74877,19.53864,19.33693,19.14230,18.95616,
18.77731,18.59213,18.30098,18.01250,17.74786,17.54877,17.41788,17.35475,17.32155,17.29226,
17.26937,17.25126,17.23761,17.22711,17.21514,17.20035,17.18047,17.15581,17.12888,17.09812,
17.06143,17.01584,16.85646,16.64484,16.47224,16.37145,16.33932,16.32558,16.33047,16.36058,
16.40439,16.45440,16.52465,16.61402,16.71564,16.83879,16.98673,17.17095,17.40064,17.66444,
17.98900,
20.39624,20.29685,20.22448,20.19579,20.18853,19.99652,19.78304,19.57056,19.36445,19.17040,
18.97633,18.76153,18.43509,18.14470,17.87734,17.67691,17.53921,17.46568,17.41451,17.36845,
17.32913,17.29826,17.27091,17.24489,17.21518,17.18431,17.14068,17.07998,17.01419,16.94141,
16.85646,16.69044,16.42682,16.20831,16.03463,15.93108,15.86846,15.82361,15.80054,15.80627,
15.83221,15.87718,15.94397,16.02796,16.12747,16.24931,16.39518,16.57909,16.80849,17.07229,
17.39685,
20.70418,20.60212,20.52758,20.49844,20.44811,20.23558,20.01042,19.77375,19.54599,19.33208,
19.11598,18.77088,18.43866,18.13600,17.85777,17.64942,17.49218,17.39363,17.30495,17.22926,
17.15933,17.09407,17.03263,16.97354,16.91275,16.84988,16.78430,16.71463,16.64176,16.56199,
16.47224,16.29832,16.03463,15.81589,15.64191,15.53786,15.47291,15.42508,15.39972,15.40159,
15.42400,15.46634,15.53006,15.61263,15.70930,15.82948,15.97535,16.15926,16.38866,16.65246,
16.97702,
20.73075,20.62697,20.55243,20.52248,20.43437,20.21153,19.97141,19.72726,19.49883,19.27885,
19.02691,18.67912,18.34671,18.04248,17.76314,17.55343,17.39328,17.28938,17.19689,17.11789,
17.04572,16.97697,16.91381,16.85301,16.79124,16.72683,16.65940,16.58887,16.51437,16.43239,
16.33932,16.13260,15.86846,15.64810,15.47291,15.36639,15.29309,15.23589,15.20461,15.19802,
15.21198,15.24504,15.30011,15.37364,15.46679,15.58606,15.73193,15.91584,16.14524,16.40904,
16.73360,
20.92854,20.82476,20.75022,20.71831,20.61321,20.38588,20.13679,19.89148,19.66212,19.43722,
19.16485,18.81481,18.48033,18.17396,17.89333,17.68033,17.51720,17.40862,17.31198,17.22825,
17.14980,17.07626,17.00386,16.93349,16.86067,16.78576,16.70753,16.62499,16.53833,16.44202,
16.33047,16.06583,15.80054,15.57728,15.39972,15.28937,15.20461,15.13957,15.09965,15.08025,
15.08207,15.10510,15.15489,15.22773,15.32089,15.44015,15.58602,15.76994,15.99934,16.26227,
16.58089,
21.24827,21.14449,21.06994,21.03641,20.92201,20.69264,20.43820,20.19143,19.96089,19.72962,
19.43008,19.07557,18.73946,18.43003,18.14725,17.92865,17.76142,17.64348,17.53645,17.44047,
17.34798,17.26066,17.17845,17.09906,17.01904,16.93266,16.84394,16.75067,16.65109,16.53712,
16.40439,16.09875,15.83222,15.60483,15.42400,15.30628,15.21198,15.13471,15.08207,15.04967,
15.04488,15.06734,15.11713,15.18997,15.28313,15.40043,15.53899,15.72070,15.94457,16.20210,
16.51486,
21.69370,21.58993,21.51538,21.47769,21.35096,21.11338,20.85635,20.60544,20.37239,20.12572,
19.78612,19.42331,19.08490,18.77040,18.48334,18.25833,18.08756,17.95819,17.84019,17.73146,
17.62782,17.53170,17.43965,17.34770,17.25399,17.15694,17.05708,16.95189,16.83874,16.71196,
16.52465,16.21376,15.94397,15.71368,15.53006,15.40584,15.30011,15.21324,15.15489,15.12191,
15.11713,15.13959,15.18938,15.25534,15.33912,15.44767,15.57397,15.75326,15.97446,16.22628,
16.53303,
22.20054,22.09676,22.02218,21.97678,21.84128,21.59457,21.33549,21.08049,20.83503,20.55907,
20.19235,19.82364,19.48341,19.16478,18.87476,18.64490,18.46876,18.32789,18.20052,18.08494,
17.97314,17.86645,17.76497,17.66319,17.56127,17.45578,17.34333,17.22430,17.09489,16.95341,
16.71564,16.39943,16.12747,15.89477,15.70930,15.57765,15.46679,15.37924,15.32089,15.28791,
15.28313,15.30056,15.33840,15.39335,15.47301,15.57460,15.69671,15.87475,16.09295,16.34353,
16.64478,
22.72353,22.61975,22.54397,22.49121,22.34329,22.08750,21.82463,21.56616,21.30506,21.00647,
20.63390,20.26268,19.91961,19.59884,19.30325,19.06844,18.89045,18.74345,18.61131,18.48712,
18.36439,18.24853,18.13841,18.02761,17.91519,17.80081,17.67978,17.55167,17.41312,17.25936,
16.98673,16.66773,16.39518,16.16132,15.97535,15.84279,15.73193,15.64438,15.58602,15.55216,
15.53899,15.54502,15.57397,15.62085,15.69671,15.79286,15.91294,16.08977,16.30398,16.55263,
16.83862,
23.27413,23.17033,23.09369,23.03492,22.87552,22.61118,22.34229,22.08178,21.81217,21.49408,
21.11672,20.74133,20.39551,20.07437,19.77660,19.53936,19.35860,19.20848,19.07159,18.94242,
18.81614,18.69720,18.58430,18.47061,18.35473,18.23522,18.11059,17.97934,17.83793,17.68080,
17.40064,17.08104,16.80849,16.57464,16.38866,16.25610,16.14524,16.05769,15.99934,15.96048,
15.94457,15.94888,15.97446,16.01909,16.09295,16.18810,16.30398,16.47921,16.69042,16.93866,
17.21274,
23.90284,23.79904,23.72240,23.66363,23.50423,23.23989,22.97101,22.71049,22.44088,22.12071,
21.74274,21.36733,21.02151,20.70037,20.40220,20.16391,19.98304,19.83140,19.69129,19.56008,
19.43381,19.31346,19.19938,19.08445,18.96690,18.84554,18.71929,18.58602,18.44273,18.27195,
17.98900,17.66940,17.39685,17.16300,16.97702,16.84446,16.73360,16.64605,16.58089,16.53634,
16.51486,16.51330,16.53303,16.57408,16.64500,16.72958,16.83862,17.01028,17.21345,17.45430,
17.61852,
